txn_id,account_id,txn_date,txn_code,amount,channel
TXN00002493,ACCT000900,12/06/2024,INT,359.02,WIRE
TXN00001785,ACCT000055,05/26/2023,CR,3129.07,WIRE
TXN00009379,ACCT001123,02/18/2025,CR,4345.51,BRANCH
TXN00005564,ACCT000618,05/07/2025,FEE,2280.55,ACH
TXN00008481,ACCT000187,27-Nov-2023,FEE,3686.45,ONLINE
TXN00000221,ACCT000740,04/26/2025,CR,1115.57,BRANCH
TXN00000252,ACCT001094,10/10/2024,CR,686.90,ONLINE
TXN00002327,ACCT001163,26-Apr-2025,FEE,2276.58,ACH
TXN00017280,ACCT000079,03-Jun-2023,ACH,2169.61,WIRE
TXN00005790,ACCT000707,06/04/2023,WIRE,2480.65,ONLINE
TXN00021161,ACCT000903,14-Feb-2025,ATM,1896.35,ACH
TXN00018825,ACCT000104,12-Mar-2023,ATM,4206.53,WIRE
TXN00016528,ACCT000960,25-Dec-2023,INT,147.17,ACH
TXN00009005,ACCT001161,2025-02-23,ACH,4140.51,BRANCH
TXN00024961,ACCT000482,27-Jul-2023,FEE,66.35,BRANCH
TXN00012179,ACCT000543,20230106,FEE,3092.49,ACH
TXN00009580,ACCT000819,2024-04-14,DR,3022.24,ONLINE
TXN00015980,ACCT000837,20230730,FEE,4049.67,BRANCH
TXN00022750,ACCT000488,2023-04-30,INT,2532.33,BRANCH
TXN00010937,ACCT000640,01-Jun-2024,INT,1848.15,ATM
TXN00020204,ACCT000043,09/24/2025,DR,1126.65,BRANCH
TXN00005417,ACCT000820,2023-04-20,WIRE,642.95,ACH
TXN00005409,ACCT000329,07-Aug-2024,WIRE,780.29,ONLINE
TXN00024024,ACCT001069,20230419,ATM,626.19,ACH
TXN00004139,ACCT000863,2023-05-03,ATM,2705.23,ONLINE
TXN00021091,ACCT001136,2025-02-24,DR,2742.67,ACH
TXN00002727,ACCT000476,20250328,INT,3965.74,ACH
TXN00021484,ACCT000212,20230125,CR,2430.79,BRANCH
TXN00005222,ACCT000148,20240827,WIRE,3573.81,BRANCH
TXN00006170,ACCT000808,20240524,FEE,4136.53,BRANCH
TXN00015096,ACCT000355,20250325,DR,332.43,BRANCH
TXN00000143,ACCT000507,16-Jan-2023,CR,689.39,WIRE
TXN00006758,ACCT000158,14-Dec-2024,INT,2733.14,ONLINE
TXN00024149,ACCT000882,09/03/2025,ACH,3755.41,ONLINE
TXN00008905,ACCT000578,02-Jan-2025,WIRE,1804.62,BRANCH
TXN00014690,ACCT000344,07/26/2024,ATM,496.14,ACH
TXN00011725,ACCT000091,01/03/2023,FEE,3696.51,ONLINE
TXN00004964,ACCT001015,2023-10-04,FEE,1479.49,ATM
TXN00023922,ACCT000703,2023-03-21,WIRE,3139.17,ACH
TXN00009862,ACCT000895,20230217,ATM,1518.25,BRANCH
TXN00018470,ACCT000735,2023-07-03,DR,570.15,WIRE
TXN00008972,ACCT000437,2023-01-22,ACH,4337.04,BRANCH
TXN00003546,ACCT000779,11-May-2025,WIRE,1686.72,BRANCH
TXN00017689,ACCT000936,20241026,FEE,2163.63,ONLINE
TXN00006317,ACCT000925,2024-02-19,CR,3716.14,WIRE
TXN00014211,ACCT000923,24-Jul-2024,FEE,947.35,WIRE
TXN00014987,ACCT000872,02-Aug-2025,CR,2898.66,ATM
TXN00009503,ACCT000220,2025-08-18,CR,2283.23,ACH
TXN00023173,ACCT000066,2024-01-25,FEE,2828.46,BRANCH
TXN00010064,ACCT000131,2024-12-04,CR,3719.13,ATM
TXN00009106,ACCT000382,20251105,CR,3841.09,ACH
TXN00008031,ACCT000197,2023-09-22,ATM,2333.38,ACH
TXN00017738,ACCT000464,2025-03-25,ACH,693.65,BRANCH
TXN00016738,ACCT001141,28-May-2023,DR,4452.11,BRANCH
TXN00011428,ACCT000880,2024-01-25,FEE,1834.58,ACH
TXN00011941,ACCT000112,03/16/2023,CR,3234.88,ATM
TXN00023844,ACCT000865,14-Feb-2023,INT,3724.32,ACH
TXN00002966,ACCT000628,06-Jul-2023,INT,2328.34,ONLINE
TXN00007101,ACCT000205,2023-08-05,CR,1978.77,ATM
TXN00002582,ACCT000394,20240625,DR,615.04,ONLINE
TXN00018529,ACCT000195,20230221,DR,1593.46,BRANCH
TXN00001354,ACCT000270,04/01/2025,FEE,1572.31,WIRE
TXN00002277,ACCT000403,2024-02-08,ATM,2278.06,ATM
TXN00021846,ACCT000733,2025-08-23,WIRE,3942.29,ONLINE
TXN00011662,ACCT000004,20240526,WIRE,2823.41,WIRE
TXN00022429,ACCT000798,20240619,ACH,3918.21,BRANCH
TXN00013117,ACCT000206,20230924,DR,229.03,BRANCH
TXN00002849,ACCT000911,2024-03-20,INT,4424.57,ATM
TXN00018528,ACCT000283,13-Apr-2025,DR,2056.27,WIRE
TXN00017168,ACCT000797,10/24/2024,DR,2118.42,WIRE
TXN00020985,ACCT000273,2025-04-26,ACH,3842.61,ONLINE
TXN00010505,ACCT000223,21-Nov-2023,FEE,1890.08,ACH
TXN00005913,ACCT000492,2023-06-25,INT,3129.79,ACH
TXN00018989,ACCT000664,07-Apr-2024,DR,3276.70,BRANCH
TXN00024806,ACCT000130,06-Jun-2025,DR,656.09,WIRE
TXN00016896,ACCT000835,02/25/2024,INT,3482.65,ACH
TXN00024203,ACCT000075,20251021,INT,859.91,BRANCH
TXN00014869,ACCT000398,09-Jan-2025,CR,91.70,WIRE
TXN00004827,ACCT000495,20240106,ATM,2280.82,ONLINE
TXN00014439,ACCT000660,06-Jan-2025,WIRE,2099.93,ONLINE
TXN00015826,ACCT000523,20230309,DR,3485.45,ATM
TXN00011733,ACCT000167,07/22/2024,WIRE,2267.75,WIRE
TXN00018696,ACCT000267,20230107,WIRE,58.39,ONLINE
TXN00002823,ACCT000348,2024-11-11,CR,534.81,ONLINE
TXN00015955,ACCT000353,2023-04-11,ATM,1297.93,ACH
TXN00003503,ACCT000133,20230129,INT,3229.17,ONLINE
TXN00019479,ACCT001126,10/23/2025,DR,3094.70,BRANCH
TXN00007799,ACCT000933,2023-06-15,DR,376.03,WIRE
TXN00013851,ACCT000941,2023-03-16,ACH,2482.69,ATM
TXN00005439,ACCT001118,20231218,WIRE,361.27,WIRE
TXN00012968,ACCT000437,26-Oct-2025,INT,1277.84,WIRE
TXN00000080,ACCT000404,20250901,FEE,2384.35,ONLINE
TXN00013347,ACCT000535,2024-10-25,WIRE,2687.30,ACH
TXN00017993,ACCT000513,20250604,FEE,1157.14,ACH
TXN00000892,ACCT000192,02/01/2023,ACH,2733.16,WIRE
TXN00015644,ACCT000178,2025-05-23,ACH,1530.76,BRANCH
TXN00017392,ACCT000673,08/23/2025,CR,325.20,BRANCH
TXN00000433,ACCT000609,2024-05-16,WIRE,887.23,BRANCH
TXN00006206,ACCT000412,03/09/2023,WIRE,3371.08,ONLINE
TXN00010798,ACCT000263,09/23/2025,ACH,3059.47,ONLINE
TXN00015883,ACCT001046,2024-01-20,DR,50.21,ONLINE
TXN00020439,ACCT000266,10/14/2025,ATM,779.82,ONLINE
TXN00017163,ACCT001052,2024-11-06,CR,2972.50,ACH
TXN00023347,ACCT000420,2025-05-29,ATM,609.55,ACH
TXN00009822,ACCT000962,20250820,DR,525.40,WIRE
TXN00021766,ACCT000314,20230105,INT,3383.51,ACH
TXN00020796,ACCT001033,2024-03-25,ATM,3696.64,ONLINE
TXN00016586,ACCT001117,12/05/2025,FEE,3313.17,WIRE
TXN00003840,ACCT000179,2025-01-08,FEE,2174.63,ONLINE
TXN00001413,ACCT001074,08/23/2024,CR,3419.30,ONLINE
TXN00021873,ACCT000589,2024-12-09,CR,2095.41,ATM
TXN00005022,ACCT000874,2025-06-14,DR,3913.97,ONLINE
TXN00012532,ACCT000909,20251004,CR,4214.36,ACH
TXN00016746,ACCT000782,12/08/2023,ATM,2326.42,ONLINE
TXN00011325,ACCT001012,20241231,CR,656.49,WIRE
TXN00012916,ACCT000695,09/14/2023,ATM,2734.19,WIRE
TXN00007955,ACCT000644,2025-06-17,INT,3078.13,WIRE
TXN00017502,ACCT000611,2023-02-08,DR,4285.98,WIRE
TXN00014413,ACCT000208,25-Feb-2023,WIRE,242.99,ACH
TXN00014765,ACCT000114,01/19/2025,FEE,2032.26,ATM
TXN00004971,ACCT000054,2023-09-10,WIRE,3232.85,ATM
TXN00020115,ACCT001033,25-Mar-2023,INT,380.14,BRANCH
TXN00016445,ACCT000043,20231028,ACH,3898.25,ATM
TXN00018215,ACCT000003,06/07/2023,ATM,2950.63,ACH
TXN00011330,ACCT000785,2023-05-02,ACH,4460.75,ACH
TXN00013692,ACCT000082,23-Apr-2025,FEE,632.43,WIRE
TXN00024762,ACCT000403,20250424,INT,2048.86,ACH
TXN00024095,ACCT000488,2024-08-02,WIRE,2731.08,BRANCH
TXN00018318,ACCT000468,30-Dec-2023,WIRE,2862.00,BRANCH
TXN00009310,ACCT000678,2025-07-05,FEE,348.84,BRANCH
TXN00000954,ACCT000917,2025-08-07,CR,3801.14,WIRE
TXN00022999,ACCT001154,20250914,INT,610.48,BRANCH
TXN00001996,ACCT000328,08/23/2024,ACH,4393.59,ATM
TXN00010173,ACCT000266,2025-10-06,INT,785.32,ATM
TXN00017385,ACCT000039,20250525,DR,3333.85,BRANCH
TXN00013003,ACCT001131,22-Feb-2025,ACH,3713.40,ACH
TXN00010021,ACCT000292,20250824,WIRE,4479.34,ATM
TXN00004324,ACCT000673,08/11/2025,DR,3848.08,ATM
TXN00000193,ACCT000485,27-Jun-2023,DR,4332.64,ACH
TXN00022421,ACCT000399,28-Dec-2025,DR,644.11,WIRE
TXN00001363,ACCT000372,12-Feb-2025,CR,2347.97,BRANCH
TXN00015891,ACCT000446,20250526,ACH,1843.19,ONLINE
TXN00001577,ACCT000225,2025-04-26,DR,4043.71,WIRE
TXN00006021,ACCT001169,20251218,ATM,919.18,ONLINE
TXN00020690,ACCT000143,29-Oct-2023,INT,1128.66,WIRE
TXN00021334,ACCT000718,20230401,ACH,3569.16,BRANCH
TXN00005900,ACCT000957,20250929,DR,1481.08,ATM
TXN00003077,ACCT000655,08-Nov-2023,ACH,3230.87,ONLINE
TXN00021358,ACCT000623,05/19/2025,ATM,1155.77,ATM
TXN00020761,ACCT000746,03/21/2025,INT,3193.13,ATM
TXN00008517,ACCT000053,20230909,ACH,4189.12,WIRE
TXN00015937,ACCT000416,20250104,INT,95.73,ONLINE
TXN00011055,ACCT000877,17-Sep-2025,WIRE,4316.15,WIRE
TXN00008723,ACCT001084,05/31/2025,WIRE,3269.42,ONLINE
TXN00022504,ACCT001006,20250415,ATM,3588.63,BRANCH
TXN00007363,ACCT000223,20230426,WIRE,401.35,ACH
TXN00011110,ACCT000147,11/21/2024,WIRE,1941.29,ONLINE
TXN00009058,ACCT001082,06/16/2024,CR,2712.25,ACH
TXN00013412,ACCT000169,12/22/2023,WIRE,2230.68,WIRE
TXN00019535,ACCT000823,20231016,CR,4481.25,WIRE
TXN00000599,ACCT000129,11/04/2023,FEE,1195.76,ATM
TXN00009990,ACCT000115,20230206,CR,1775.00,BRANCH
TXN00017619,ACCT000365,01-Mar-2025,ATM,18.48,ONLINE
TXN00011786,ACCT001066,2024-11-17,ACH,3159.20,ACH
TXN00019392,ACCT000888,09/01/2024,DR,476.24,ONLINE
TXN00015002,ACCT000334,2025-03-16,CR,885.76,BRANCH
TXN00007724,ACCT000577,06-Apr-2023,WIRE,2200.55,WIRE
TXN00014391,ACCT000444,2025-07-24,WIRE,431.44,WIRE
TXN00015965,ACCT000695,02/27/2023,INT,2869.57,BRANCH
TXN00022446,ACCT000392,13-Jun-2024,INT,4340.45,ATM
TXN00008953,ACCT000872,2023-06-20,WIRE,759.78,ACH
TXN00005155,ACCT001132,17-Oct-2023,FEE,1632.31,ACH
TXN00024798,ACCT000947,20240928,CR,2978.21,WIRE
TXN00003214,ACCT000226,20240518,CR,4358.76,BRANCH
TXN00000652,ACCT000084,2024-11-27,CR,30.04,ACH
TXN00009122,ACCT000967,04/05/2024,ACH,3573.57,BRANCH
TXN00024403,ACCT000741,05/08/2024,FEE,1565.73,WIRE
TXN00000008,ACCT000535,20240723,INT,1864.31,ONLINE
TXN00020904,ACCT001070,2024-10-09,WIRE,3509.37,ACH
TXN00004706,ACCT000868,2024-11-30,CR,1704.13,ACH
TXN00011377,ACCT000145,20250928,DR,3127.98,ATM
TXN00022703,ACCT000243,20230707,FEE,2933.91,ONLINE
TXN00017409,ACCT000307,20240608,WIRE,1066.54,ONLINE
TXN00022714,ACCT001096,28-Oct-2024,WIRE,2759.15,WIRE
TXN00007150,ACCT000375,02-Nov-2024,INT,4489.59,BRANCH
TXN00010400,ACCT001158,11/09/2024,DR,2739.87,ACH
TXN00012136,ACCT001010,18-Oct-2024,WIRE,4403.44,ACH
TXN00009031,ACCT000267,12/31/2023,CR,3644.33,ACH
TXN00017043,ACCT000580,19-Jun-2025,WIRE,76.67,ONLINE
TXN00002655,ACCT000967,2023-04-17,INT,1093.52,WIRE
TXN00013988,ACCT000741,20240428,ACH,237.00,ONLINE
TXN00014827,ACCT000448,01/07/2024,FEE,3048.94,BRANCH
TXN00013085,ACCT001073,20241222,INT,189.63,ATM
TXN00002319,ACCT000102,2023-07-16,ATM,171.95,ATM
TXN00016214,ACCT000061,20240627,WIRE,3984.12,ATM
TXN00017033,ACCT000145,10/29/2025,DR,757.90,ONLINE
TXN00019277,ACCT000693,2023-01-16,FEE,3730.29,WIRE
TXN00021497,ACCT000041,20230921,ATM,2357.55,WIRE
TXN00014583,ACCT000620,08/27/2025,DR,3536.93,WIRE
TXN00002878,ACCT000318,2024-09-28,CR,1632.68,ONLINE
TXN00018138,ACCT000260,2024-03-01,CR,2118.27,WIRE
TXN00023607,ACCT000148,2023-01-26,DR,2459.23,ONLINE
TXN00022341,ACCT001101,08-Sep-2023,WIRE,503.72,BRANCH
TXN00012534,ACCT000822,2024-09-01,INT,984.46,ATM
TXN00018584,ACCT000101,2023-12-24,DR,917.11,ATM
TXN00001125,ACCT000936,12/17/2024,DR,810.71,ATM
TXN00003302,ACCT001140,20231116,INT,184.27,ONLINE
TXN00023470,ACCT000318,10-Jun-2024,ATM,2041.05,BRANCH
TXN00010039,ACCT000723,20251002,INT,622.17,BRANCH
TXN00005434,ACCT001059,02-Jan-2025,DR,1807.63,ATM
TXN00016518,ACCT000713,2023-10-17,ACH,1992.36,WIRE
TXN00018379,ACCT000181,01-Jul-2025,CR,3312.40,ATM
TXN00004863,ACCT000175,20240519,FEE,1568.09,ATM
TXN00019965,ACCT000859,20240913,FEE,559.96,ONLINE
TXN00008925,ACCT000885,2025-12-29,FEE,322.11,ATM
TXN00012388,ACCT000942,20230824,WIRE,846.41,ONLINE
TXN00022993,ACCT000130,11/17/2024,CR,4092.86,BRANCH
TXN00015781,ACCT000282,2025-08-21,INT,3415.06,WIRE
TXN00010293,ACCT000221,26-Aug-2025,WIRE,4292.84,ACH
TXN00009017,ACCT000437,2025-07-19,FEE,3655.72,ONLINE
TXN00003640,ACCT000684,20250819,FEE,1806.84,BRANCH
TXN00023304,ACCT000616,2025-08-27,ATM,3650.72,ATM
TXN00006569,ACCT000123,20240906,CR,1521.16,ACH
TXN00014369,ACCT000815,20230825,DR,934.89,WIRE
TXN00012519,ACCT000153,13-Apr-2023,ATM,583.76,BRANCH
TXN00005163,ACCT001183,11-Sep-2023,WIRE,3571.75,WIRE
TXN00008591,ACCT000321,20250921,DR,1408.60,WIRE
TXN00022583,ACCT000428,2024-05-19,WIRE,2905.59,WIRE
TXN00014297,ACCT000883,11/03/2025,ATM,1208.54,WIRE
TXN00005800,ACCT000678,20231016,FEE,688.07,ATM
TXN00002172,ACCT001073,06/29/2025,FEE,2794.44,BRANCH
TXN00018971,ACCT000649,20240401,ATM,3748.65,WIRE
TXN00023189,ACCT001030,19-Jan-2023,INT,195.42,BRANCH
TXN00024350,ACCT000838,2023-06-20,INT,1694.64,ONLINE
TXN00019276,ACCT000544,02/08/2023,DR,3548.29,WIRE
TXN00004627,ACCT001086,29-May-2025,WIRE,19.86,WIRE
TXN00010735,ACCT001137,2023-02-24,WIRE,2354.90,BRANCH
TXN00000473,ACCT000105,20250903,WIRE,3658.38,BRANCH
TXN00001664,ACCT000618,03/06/2023,ACH,4024.86,ACH
TXN00006268,ACCT000682,20230905,DR,2659.47,ONLINE
TXN00014440,ACCT000103,20250711,WIRE,4423.76,WIRE
TXN00000325,ACCT000038,08/31/2023,ATM,4219.49,BRANCH
TXN00021304,ACCT000492,11-Nov-2025,INT,1014.00,WIRE
TXN00005683,ACCT000868,20241231,WIRE,3471.15,WIRE
TXN00020687,ACCT000406,05/01/2024,FEE,2783.30,ACH
TXN00020739,ACCT001172,2023-08-27,WIRE,2627.68,WIRE
TXN00024487,ACCT000923,05-Oct-2024,ACH,246.27,WIRE
TXN00010796,ACCT000385,01/15/2025,ATM,121.26,WIRE
TXN00016977,ACCT000837,27-Jan-2023,DR,2838.64,WIRE
TXN00017093,ACCT001196,01/02/2023,WIRE,18.29,ACH
TXN00015843,ACCT000829,20241125,CR,390.83,ATM
TXN00002955,ACCT000308,03/02/2024,FEE,4042.17,ATM
TXN00019850,ACCT000272,2023-07-31,WIRE,2969.45,WIRE
TXN00018565,ACCT000143,12/29/2023,CR,2928.34,BRANCH
TXN00023001,ACCT001124,2025-06-09,DR,4263.38,ACH
TXN00022941,ACCT001048,10-Jan-2025,DR,703.26,ACH
TXN00005181,ACCT001010,05/10/2025,ACH,60.34,ONLINE
TXN00012274,ACCT001167,04/05/2023,ACH,2767.04,ONLINE
TXN00020329,ACCT000126,07/29/2024,CR,54.28,ACH
TXN00006686,ACCT000925,2024-02-27,ACH,3334.75,ACH
TXN00010405,ACCT000434,2023-09-05,WIRE,3124.74,ONLINE
TXN00002229,ACCT000050,16-May-2024,DR,4225.62,ACH
TXN00010111,ACCT000990,01/31/2023,CR,149.61,BRANCH
TXN00020993,ACCT000449,20230217,CR,4127.36,ONLINE
TXN00021529,ACCT000769,10/01/2023,DR,779.57,WIRE
TXN00005535,ACCT000398,28-Jan-2025,CR,831.11,ONLINE
TXN00021618,ACCT000847,31-Jul-2023,ATM,3384.22,ACH
TXN00016782,ACCT001137,20250428,DR,2073.22,ACH
TXN00019894,ACCT001025,2023-12-18,INT,409.41,BRANCH
TXN00023550,ACCT000632,20250526,ATM,4121.64,ATM
TXN00002329,ACCT000113,14-Apr-2025,ACH,3118.57,ACH
TXN00017339,ACCT001028,08/11/2025,CR,2421.66,ATM
TXN00005611,ACCT000280,2025-10-15,ATM,1809.49,BRANCH
TXN00023911,ACCT001131,20250321,DR,2014.51,BRANCH
TXN00013757,ACCT000424,20230315,DR,920.66,ACH
TXN00014675,ACCT000328,2024-01-04,CR,1072.11,WIRE
TXN00000202,ACCT001090,2025-09-22,DR,900.06,ONLINE
TXN00015771,ACCT000680,13-Oct-2025,ATM,133.13,ATM
TXN00020782,ACCT000270,11/02/2025,INT,4463.72,ONLINE
TXN00010319,ACCT000509,11/20/2025,CR,3008.95,ATM
TXN00020158,ACCT001136,2025-05-08,ACH,4387.74,ATM
TXN00015774,ACCT000627,11/06/2025,FEE,3988.83,BRANCH
TXN00009747,ACCT001141,09/05/2023,FEE,715.55,ONLINE
TXN00016103,ACCT000232,2023-01-15,DR,2500.05,BRANCH
TXN00010842,ACCT000924,27-Jan-2023,WIRE,383.96,ACH
TXN00000374,ACCT000665,23-Jul-2024,DR,2168.18,ATM
TXN00014818,ACCT000003,12/04/2023,DR,1405.21,ATM
TXN00017096,ACCT000796,22-Mar-2023,ACH,2881.11,ATM
TXN00022982,ACCT000066,12/25/2025,DR,4424.32,ATM
TXN00013923,ACCT000909,27-Oct-2024,DR,2784.23,ONLINE
TXN00014582,ACCT000681,2023-04-22,DR,2643.21,ATM
TXN00007899,ACCT001027,09/23/2025,FEE,3718.88,ATM
TXN00001037,ACCT000452,20250825,CR,1967.45,BRANCH
TXN00019240,ACCT000645,08/22/2023,WIRE,1464.06,ATM
TXN00003846,ACCT001035,2025-04-29,FEE,2179.03,ACH
TXN00013054,ACCT001041,20240821,CR,2535.82,ONLINE
TXN00018984,ACCT000437,09/01/2024,INT,1910.52,ACH
TXN00016439,ACCT000029,20241216,ACH,626.94,ONLINE
TXN00002199,ACCT001081,20230628,CR,123.86,ACH
TXN00006141,ACCT000894,2023-04-19,CR,3895.76,BRANCH
TXN00009556,ACCT000738,20230528,CR,1600.79,ATM
TXN00009598,ACCT000925,20241218,ATM,3105.56,ATM
TXN00002528,ACCT000680,20230405,FEE,3317.27,WIRE
TXN00018822,ACCT000627,21-Apr-2024,WIRE,3576.45,ACH
TXN00004171,ACCT000625,20240714,ATM,1287.31,WIRE
TXN00002560,ACCT001011,12-Aug-2024,INT,1632.06,ONLINE
TXN00022546,ACCT001100,2025-06-19,INT,4419.24,ACH
TXN00011755,ACCT000475,02-Aug-2023,FEE,265.84,BRANCH
TXN00010449,ACCT000397,20240715,WIRE,1724.90,BRANCH
TXN00013206,ACCT000426,2025-12-18,ATM,3584.81,ATM
TXN00024422,ACCT001197,14-Feb-2023,INT,277.24,ONLINE
TXN00008999,ACCT000963,05/09/2024,INT,314.90,WIRE
TXN00020184,ACCT001021,2024-07-22,FEE,1992.42,ATM
TXN00009749,ACCT000225,03/16/2023,ACH,1054.38,ONLINE
TXN00023803,ACCT000730,03/24/2025,ATM,3753.12,BRANCH
TXN00020666,ACCT000507,02/15/2025,ACH,1051.73,ACH
TXN00020742,ACCT000334,20250421,INT,2157.02,BRANCH
TXN00005938,ACCT000742,20250402,DR,2947.12,BRANCH
TXN00012186,ACCT000482,10-Jul-2025,CR,1593.74,BRANCH
TXN00017501,ACCT000392,20241005,ATM,2409.85,BRANCH
TXN00006837,ACCT000323,08-Jun-2025,ACH,3771.48,ATM
TXN00020847,ACCT000881,20251014,DR,673.16,WIRE
TXN00003060,ACCT001010,28-Nov-2025,FEE,2864.49,WIRE
TXN00007489,ACCT001071,22-Jul-2025,WIRE,2720.62,ATM
TXN00008407,ACCT000500,22-Jun-2024,DR,2138.21,ONLINE
TXN00016223,ACCT000051,20231210,ACH,2622.46,ATM
TXN00023503,ACCT000633,08/09/2024,ACH,1572.52,ONLINE
TXN00019782,ACCT000570,20230514,FEE,2308.36,ONLINE
TXN00012316,ACCT000565,20250329,INT,1545.82,BRANCH
TXN00022686,ACCT000937,2024-09-21,FEE,2611.24,BRANCH
TXN00023006,ACCT000424,04/10/2025,CR,2828.91,ATM
TXN00013805,ACCT000295,02/05/2024,ATM,2541.01,ACH
TXN00004016,ACCT000569,20250102,WIRE,4478.48,ATM
TXN00010099,ACCT000083,20250823,INT,4245.40,WIRE
TXN00004455,ACCT000536,23-Nov-2024,DR,2632.20,ONLINE
TXN00017908,ACCT001058,01-Oct-2024,CR,1976.84,ONLINE
TXN00001526,ACCT000814,2025-01-16,FEE,537.18,ONLINE
TXN00016933,ACCT000502,17-Sep-2023,CR,174.74,WIRE
TXN00001781,ACCT000924,20230529,CR,1434.35,ONLINE
TXN00014130,ACCT000733,2023-08-07,DR,222.17,ONLINE
TXN00018512,ACCT001200,20250301,INT,1699.86,ACH
TXN00007518,ACCT000277,22-Nov-2025,FEE,3421.94,ACH
TXN00017874,ACCT000824,2025-05-24,ACH,556.71,ATM
TXN00019368,ACCT000104,2024-03-04,CR,1228.40,ACH
TXN00004519,ACCT000467,2024-07-12,WIRE,986.79,WIRE
TXN00022426,ACCT000068,2025-03-27,DR,1125.54,ONLINE
TXN00007653,ACCT000066,20240504,INT,1273.88,ONLINE
TXN00016058,ACCT000628,2023-02-08,WIRE,2347.75,BRANCH
TXN00005032,ACCT000711,2024-10-17,DR,2929.04,WIRE
TXN00016450,ACCT000398,20240124,ATM,941.74,ATM
TXN00023960,ACCT000038,04/29/2025,ACH,4493.49,ONLINE
TXN00002023,ACCT000091,05/17/2025,CR,3264.77,WIRE
TXN00004033,ACCT000561,20251117,WIRE,4408.72,WIRE
TXN00004459,ACCT000157,09-Jan-2023,CR,2996.34,BRANCH
TXN00017610,ACCT000166,20231220,CR,3372.11,BRANCH
TXN00001506,ACCT000970,20250813,DR,2655.67,WIRE
TXN00004910,ACCT000654,12/11/2024,DR,674.90,WIRE
TXN00015990,ACCT000372,20230913,FEE,715.12,ONLINE
TXN00008372,ACCT000283,12-Jan-2024,ACH,3027.66,WIRE
TXN00006070,ACCT000382,11/16/2025,FEE,237.84,WIRE
TXN00014419,ACCT001169,05/18/2024,FEE,3901.40,BRANCH
TXN00000872,ACCT000925,03/10/2024,WIRE,2508.92,ONLINE
TXN00005857,ACCT000041,09/03/2023,ACH,4360.82,WIRE
TXN00017725,ACCT000758,20230731,FEE,762.21,WIRE
TXN00003108,ACCT000558,05/14/2024,ATM,72.20,ONLINE
TXN00016173,ACCT000509,2024-11-17,DR,4069.14,ONLINE
TXN00009267,ACCT000372,22-Sep-2023,ATM,504.76,WIRE
TXN00011989,ACCT000240,27-Jun-2025,ACH,3752.80,WIRE
TXN00015637,ACCT000606,20250921,ATM,310.01,BRANCH
TXN00007345,ACCT000747,20241007,ATM,3773.16,BRANCH
TXN00002144,ACCT000838,20231116,FEE,393.47,ACH
TXN00019826,ACCT001163,02-Sep-2025,ACH,2800.79,ONLINE
TXN00018476,ACCT000748,2023-07-07,DR,345.43,BRANCH
TXN00020560,ACCT000847,20241223,INT,3490.60,ONLINE
TXN00009769,ACCT001050,20240209,DR,2064.47,ATM
TXN00009243,ACCT000243,10-Feb-2025,WIRE,1039.79,WIRE
TXN00001113,ACCT000442,20241215,INT,110.72,ACH
TXN00012741,ACCT000014,03/12/2025,ATM,1103.18,BRANCH
TXN00017741,ACCT000534,18-Sep-2023,DR,3091.39,WIRE
TXN00002880,ACCT000462,20250909,ATM,3604.21,WIRE
TXN00012942,ACCT001119,20250505,ATM,2591.57,ATM
TXN00001009,ACCT001080,2024-12-29,ACH,2058.85,ACH
TXN00019484,ACCT001126,14-Apr-2023,ACH,24.10,BRANCH
TXN00002679,ACCT000224,2024-11-09,FEE,3652.25,WIRE
TXN00023775,ACCT000443,05/25/2023,ATM,2252.28,ACH
TXN00017846,ACCT001008,04/02/2025,CR,3978.74,WIRE
TXN00005663,ACCT000072,28-Jun-2025,ATM,3851.52,ATM
TXN00000922,ACCT000086,2024-10-04,INT,1938.69,ATM
TXN00006796,ACCT001173,20250213,INT,289.76,ACH
TXN00005354,ACCT000450,2023-01-12,ATM,2338.57,ATM
TXN00024889,ACCT000688,2025-11-24,DR,4352.66,ATM
TXN00012295,ACCT000596,23-Nov-2023,ATM,2216.62,ONLINE
TXN00007791,ACCT000398,20240603,INT,490.66,ACH
TXN00005197,ACCT000212,09/14/2025,ACH,3583.43,ATM
TXN00003644,ACCT001002,05-Dec-2025,CR,1391.44,ONLINE
TXN00009756,ACCT000298,30-Jul-2023,DR,2992.23,ATM
TXN00004299,ACCT000921,05/30/2023,WIRE,953.99,ACH
TXN00010296,ACCT000301,07/15/2025,ATM,1330.63,WIRE
TXN00021414,ACCT000715,2025-08-19,ATM,801.99,BRANCH
TXN00014509,ACCT000698,06/18/2025,ATM,233.37,BRANCH
TXN00008951,ACCT000506,03-Nov-2023,WIRE,3659.72,ACH
TXN00004677,ACCT000031,20230424,DR,4124.06,ATM
TXN00009353,ACCT000382,20-Mar-2024,INT,2437.83,ATM
TXN00016137,ACCT000587,20250624,ACH,3371.12,ATM
TXN00011233,ACCT000803,20250121,INT,3581.47,WIRE
TXN00021008,ACCT000461,02/11/2025,INT,4037.16,ONLINE
TXN00021221,ACCT000971,02-Oct-2024,WIRE,3725.52,BRANCH
TXN00007438,ACCT001194,12-Apr-2023,WIRE,188.11,BRANCH
TXN00012184,ACCT000144,30-May-2025,DR,2288.79,ATM
